FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
88-150,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-150,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-150,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-150,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-151,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-151,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-151,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-152,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-152,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-152,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-152,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-152,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-152,Medium,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-153,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-153,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-154,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-154,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-154,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-154,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-155,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-155,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-156,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-156,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-156,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-156,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-156,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-157,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-157,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-157,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-158,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-158,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-158,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-158,Small,Macrobrachium rosenbergii,Zeolite,Water quality treatment,Khulna,Coagulant,Zeolite,Coagulant,Chemical,No
88-159,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-159,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-160,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-160,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-161,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-161,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-161,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-161,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-162,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-162,Medium,Macrobrachium rosenbergii,Dartimac (Trade name),Pesticide,Khulna,Insecticide - piscicide,Ivermectin,Pesticide,Formulation,Yes
88-162,Medium,Macrobrachium rosenbergii,Karate (Trade name),Pesticide,Khulna,Insecticide - organochlorine,Lambda-cyhalothrin,Pesticide,Formulation,Yes
88-162,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-162,Medium,Macrobrachium rosenbergii,Simba (Trade name),Pesticide,Khulna,Insecticide - piscicide,Emamectin benzoate,Pesticide,Formulation,Yes
88-162,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-163,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-163,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-163,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-164,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-165,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-166,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-166,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-166,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-166,Medium,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Phenthoate,Pesticide,Chemical,No
88-166,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-166,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-166,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-167,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-167,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-168,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-168,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-168,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-168,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-168,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-168,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-169,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-169,Medium,Macrobrachium rosenbergii,Chlorater (Trade name),Pesticide,Khulna,Herbicide,Chlorate,Pesticide,Formulation,Yes
88-169,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-169,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-169,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-169,Medium,Macrobrachium rosenbergii,Salpher,Water quality treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-170,Medium,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-170,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-170,Medium,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Phenthoate,Pesticide,Chemical,No
88-170,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-170,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-170,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-171,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-171,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-172,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-172,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-172,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-172,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-172,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-172,Medium,Macrobrachium rosenbergii,Salpher,Water quality treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-173,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-173,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-173,Medium,Macrobrachium rosenbergii,Dartimac (Trade name),Pesticide,Khulna,Insecticide - piscicide,Ivermectin,Pesticide,Formulation,Yes
88-173,Medium,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Phenthoate,Pesticide,Chemical,No
88-173,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-173,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-173,Medium,Macrobrachium rosenbergii,Salpher,Water quality treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-174,Medium,Macrobrachium rosenbergii,Chlorater (Trade name),Pesticide,Khulna,Herbicide,Chlorate,Pesticide,Formulation,Yes
88-174,Medium,Macrobrachium rosenbergii,Cyncyper (Trade name),Pesticide,Khulna,Insecticide - pyrethroid,Cypermethrin,Pesticide,Formulation,Yes
88-174,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-174,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-174,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-175,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-175,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-175,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-175,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-176,Small,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Phenthoate,Pesticide,Chemical,No
88-176,Small,Macrobrachium rosenbergii,Agricultural pesticide,Pesticide,Khulna,Insecticide - organophosphate,Phenthoate,Pesticide,Chemical,No
88-176,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-176,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-177,Small,Macrobrachium rosenbergii,Zephiran,Disinfectant,Khulna,Chlorine-based,Benzalkonium chloride,Disinfectants - Cl based,Formulation,Yes
88-177,Small,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-177,Small,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-177,Small,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-177,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-178,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-178,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-178,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-179,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-179,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-180,Small,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-181,Medium,Macrobrachium rosenbergii,Furadan,Pesticide,Khulna,Insecticide - piscicide,Carbafuran,Pesticide,Formulation,Yes
88-181,Medium,Macrobrachium rosenbergii,Karate (Trade name),Pesticide,Khulna,Insecticide - organochlorine,Lambda-cyhalothrin,Pesticide,Formulation,Yes
88-181,Medium,Macrobrachium rosenbergii,Rotenone,Pesticide,Khulna,Insecticide - piscicide,Rotenone,Pesticide,Chemical,No
88-181,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-181,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-181,Medium,Macrobrachium rosenbergii,Salpher,Water quality treatment,Khulna,Mineral,Sulfur,Mineral elements,Chemical,No
88-182,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-182,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-182,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-182,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-183,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-183,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-183,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-183,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-184,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-184,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-184,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-184,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-185,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
88-185,Medium,Macrobrachium rosenbergii,Agricultural lime,Sediment treatment,Khulna,Lime,Calcium carbonate,Inorganic compound,Chemical,No
