FarmID,FarmScaleID,SpeciesID,SubstanceUsed,SubstanceCategory,Location,SubstanceSubCategory,ActiveSubstance,ActiveSubCategory,ChemFormulation,Commercial
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Vitamins,Carotinoid,Vitamins,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Feed Supplement,Cholesterol,Feed Supplement,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Feed Supplement,Protein,Feed Supplement,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Antioxidants,Vitamin D3,Antioxidants,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Vitamins,Carotinoid,Vitamins,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Feed Supplement,Cholesterol,Feed Supplement,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Feed Supplement,Protein,Feed Supplement,Formulation,Yes
2-2-029-15,Small,Penaeus monodon,Gelatin,Feed supplement,Khulna,Antioxidants,Vitamin D3,Antioxidants,Formulation,Yes
2-2-029-16,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Disinfectants - Non Cl based,Potassium permanganate,Disinfectants - Non Cl based,Formulation,Yes
2-2-029-16,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Sulfur,Mineral elements,Formulation,Yes
2-2-029-16,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Disinfectants - Non Cl based,Potassium permanganate,Disinfectants - Non Cl based,Formulation,Yes
2-2-029-16,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Sulfur,Mineral elements,Formulation,Yes
2-2-029-16,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Disinfectants - Non Cl based,Potassium permanganate,Disinfectants - Non Cl based,Formulation,Yes
2-2-029-16,Small,Penaeus monodon,China Aqua Jet Plus,Disinfectant,Khulna,Mineral elements,Sulfur,Mineral elements,Formulation,Yes
2-2-029-17,Medium,Penaeus monodon,Bio clean,Water quality treatment,Khulna,Coagulant,Yucca plant extract,Coagulant,Formulation,Yes
2-2-029-17,Medium,Penaeus monodon,Prawn Tech,Fertiliser,Khulna,Fertiliser,Stabilized Urea,Fertiliser,Formulation,Yes
2-2-029-17,Medium,Penaeus monodon,Prawn Tech,Fertiliser,Khulna,Fertiliser,Stabilized Urea,Fertiliser,Formulation,Yes
2-2-029-18,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Inorganic compound,Sodium chloride,Inorganic compound,Formulation,Yes
2-2-029-18,Medium,Penaeus monodon,Water care,Water quality treatment,Khulna,Inorganic compound,Sodium chloride,Inorganic compound,Formulation,Yes
2-2-029-19,Large,Penaeus monodon,Classic Aqua Z Powder,Pesticide,Khulna,Pesticide,Sodium aluminosilicate,Pesticide,Formulation,Yes
2-2-029-19,Large,Penaeus monodon,Metro Aqua Solution,Water quality treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-029-19,Large,Penaeus monodon,Metro Aqua Solution,Water quality treatment,Khulna,Mineral elements,Sodium,Mineral elements,Formulation,Yes
2-2-029-20,Large,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Enriched potassium,Mineral elements,Formulation,Yes
2-2-029-20,Large,Penaeus monodon,K-Max,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-029-20,Large,Penaeus monodon,K-Max,Feed supplement,Khulna,Feed Supplement,Other nutrients,Feed Supplement,Formulation,Yes
2-2-029-20,Large,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Water quality treatment,Khulna,Oxygenation,Calcium oxide,Oxygen precursors,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Feed supplement,Khulna,Feed Supplement,Cobalt sulphate,Feed Supplement,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Pesticide,Khulna,Pesticide,Copper sulphate,Pesticide,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Pesticide,Khulna,Pesticide,Iron sulfate,Pesticide,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Lactobacillus helveticus,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Lactococcus lactis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Feed supplement,Khulna,Mineral elements,Magnesium oxide,Mineral elements,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Water quality treatment,Khulna,Inorganic compound,Manganese sulfate,Inorganic compound,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Nitrobacter,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Nitrosomonas,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - bacteria,Pseudomonas denitrificans,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Probiotic,Khulna,Probiotic - other,Saccharomyces cerevisiae,Probiotic - other,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Water quality treatment,Khulna,Inorganic compound,Silicon dioxide,Inorganic compound,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Biomax,Water quality treatment,Khulna,Inorganic compound,Vanadium oxide,Inorganic compound,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Calmag,Feed supplement,Khulna,Mineral elements,Magnesium,Mineral elements,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Calmag,Pesticide,Khulna,Pesticide,Sulfate,Pesticide,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - other,Aspergillus oryzae,Probiotic - other,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus amyloliquefaciens,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus coagulans,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus licheniformis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus megaterium,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus polymyxa,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus pumilus,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pond Care,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pro 400X,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Pro-W,Probiotic,Khulna,Probiotic - bacteria,Bacillus subtilis,Probiotic - bacteria,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Shell min,Feed supplement,Khulna,Inorganic compound,Calcium chloride,Inorganic compound,Formulation,Yes
2-2-029-21,Large,Penaeus monodon,Shell min,Feed supplement,Khulna,Feed Supplement,Dicalcium phosphate,Feed Supplement,Formulation,Yes
